0.12813,-1.868e-06,-2.1371e-05,5.4617e-05,0.12729,-8.267e-07,1.1465e-05,-1.7066e-05,0.12793,5.5326e-06,5.2647e-05,-0.0001423,0.12752,4.5518e-07,9.5506e-07,-4.8629e-06,0.12782,-8.564e-07,-6.7313e-06,1.945e-05,0.12738,2.7087e-06,5.8775e-05,-0.00013465,0.12768,1.5951e-06,-2.6825e-06,-5.5416e-06,0.128,2.1037e-06,1.1852e-05,-3.7661e-05,0.12784,2.6902e-06,4.0136e-05,-9.7457e-05,0.12834,1.1042e-06,-2.0438e-06,-3.5592e-06
0.13208,-1.9479e-06,-1.796e-05,4.837e-05,0.13138,-7.8971e-07,8.8611e-06,-1.2034e-05,0.13201,5.7785e-06,6.8274e-05,-0.00017534,0.13152,4.3188e-07,-9.8205e-06,1.6805e-05,0.13186,-8.7256e-07,-4.8124e-06,1.5758e-05,0.13132,2.9318e-06,5.5234e-05,-0.00012905,0.13162,1.6197e-06,4.6952e-06,-2.0531e-05,0.13202,2.1529e-06,1.8639e-05,-5.1643e-05,0.13186,2.8493e-06,4.0996e-05,-0.00010028,0.13222,1.0854e-06,-4.9504e-06,2.308e-06
0.13609,-2.0206e-06,-1.9153e-05,5.1295e-05,0.13538,-7.2727e-07,1.6063e-05,-2.6768e-05,0.13596,6.0297e-06,6.1578e-05,-0.00016376,0.1356,3.8526e-07,-1.5134e-05,2.7688e-05,0.1359,-9.0017e-07,-4.0835e-06,1.4516e-05,0.13527,3.1418e-06,5.299e-05,-0.00012597,0.13564,1.6278e-06,-3.2594e-06,-4.7607e-06,0.13608,2.237e-06,2.2636e-05,-6.0261e-05,0.13578,2.9991e-06,4.396e-05,-0.00010725,0.13616,1.0529e-06,-7.666e-06,7.8749e-06
0.14006,-2.0792e-06,-9.6084e-06,3.2662e-05,0.13947,-6.7863e-07,8.6125e-06,-1.2116e-05,0.13991,6.2849e-06,7.0116e-05,-0.0001827,0.13961,3.3369e-07,-8.226e-06,1.4163e-05,0.13999,-9.0574e-07,-4.8458e-06,1.6127e-05,0.13925,3.3704e-06,6.1701e-05,-0.00014493,0.13964,1.6182e-06,-1.7886e-06,-7.7352e-06,0.13997,2.308e-06,1.1296e-05,-3.8125e-05,0.1397,3.1786e-06,4.3984e-05,-0.00010853,0.14017,1.0051e-06,-1.2876e-05,1.8522e-05
0.14409,-2.1109e-06,-5.0841e-06,2.3914e-05,0.14367,-6.3854e-07,6.0879e-06,-7.2655e-06,0.14374,6.5636e-06,7.0305e-05,-0.00018508,0.14354,3.0841e-07,-1.1626e-05,2.1097e-05,0.14407,-9.1791e-07,-1.1635e-06,8.888e-06,0.14322,3.6226e-06,6.3865e-05,-0.00015095,0.14371,1.6061e-06,-9.0871e-07,-9.5142e-06,0.144,2.357e-06,9.8292e-06,-3.5613e-05,0.14372,3.3361e-06,3.2847e-05,-8.7371e-05,0.14413,9.5137e-07,-7.4501e-06,7.9371e-06
0.14807,-2.149e-06,-8.3435e-06,3.0772e-05,0.1477,-6.1467e-07,5.9621e-07,3.6138e-06,0.14772,6.8369e-06,6.5968e-05,-0.00017841,0.1475,2.4882e-07,-1.7399e-05,3.2985e-05,0.14817,-9.2158e-07,-6.339e-07,7.905e-06,0.14718,3.8794e-06,6.5283e-05,-0.00015552,0.14766,1.5942e-06,-3.6063e-06,-4.1376e-06,0.14805,2.4025e-06,1.0234e-05,-3.6826e-05,0.14763,3.4782e-06,3.8216e-05,-9.9135e-05,0.1482,9.0385e-07,-1.163e-05,1.6526e-05
0.15216,-2.1555e-06,9.5362e-07,1.2332e-05,0.15162,-6.278e-07,-4.2967e-06,1.3516e-05,0.15166,7.0802e-06,6.2958e-05,-0.00017422,0.15149,1.7246e-07,-2.1991e-05,4.2615e-05,0.15211,-9.5281e-07,-1.4123e-05,3.5123e-05,0.1512,4.1577e-06,6.8005e-05,-0.00016284,0.15167,1.5868e-06,3.9579e-06,-1.9312e-05,0.15207,2.4593e-06,1.4518e-05,-4.5869e-05,0.15161,3.6141e-06,3.3686e-05,-9.1076e-05,0.1522,8.4779e-07,-2.1272e-05,3.6093e-05
0.15617,-2.1343e-06,4.6135e-06,5e-06,0.15561,-6.6573e-07,-7.4869e-06,2.0165e-05,0.15575,7.3537e-06,7.079e-05,-0.00019193,0.15536,8.7827e-08,-1.9102e-05,3.7335e-05,0.15604,-1.0239e-06,-2.0469e-05,4.8298e-05,0.15541,4.4346e-06,6.1277e-05,-0.00015128,0.15576,1.6186e-06,1.2479e-05,-3.6639e-05,0.15608,2.5095e-06,9.5884e-06,-3.6447e-05,0.15569,3.7568e-06,3.02e-05,-8.5158e-05,0.15609,7.6157e-07,-2.1988e-05,3.7994e-05
0.16013,-2.1128e-06,6.9084e-06,3.9373e-07,0.15953,-7.0419e-07,-1.2725e-05,3.0913e-05,0.15982,7.6236e-06,6.3472e-05,-0.00017934,0.15935,1.2874e-08,-1.9626e-05,3.8829e-05,0.16005,-1.1027e-06,-2.156e-05,5.1013e-05,0.1594,4.6707e-06,5.1015e-05,-0.00013241,0.15965,1.6714e-06,1.67e-05,-4.5491e-05,0.16014,2.565e-06,1.5584e-05,-4.8914e-05,0.1597,3.8758e-06,2.8486e-05,-8.2645e-05,0.16024,6.8259e-07,-1.7353e-05,2.9151e-05
0.16421,-2.063e-06,7.9175e-06,-1.8078e-06,0.16353,-7.286e-07,-1.2137e-06,8.0819e-06,0.16385,7.8661e-06,5.7239e-05,-0.00016875,0.1634,-6.442e-08,-1.6252e-05,3.2544e-05,0.16401,-1.1813e-06,-1.8359e-05,4.5148e-05,0.1633,4.87e-06,5.1111e-05,-0.00013404,0.16366,1.7451e-06,1.5301e-05,-4.3233e-05,0.16409,2.6263e-06,1.5128e-05,-4.8511e-05,0.16376,3.9643e-06,1.961e-05,-6.5637e-05,0.16418,6.2372e-07,-1.5513e-05,2.5781e-05
0.16814,-2.0227e-06,1.4327e-05,-1.4758e-05,0.16749,-7.181e-07,-1.5092e-06,8.6545e-06,0.16786,8.0958e-06,5.6779e-05,-0.00016965,0.16744,-1.4756e-07,-2.2136e-05,4.4812e-05,0.168,-1.2658e-06,-2.4582e-05,5.817e-05,0.1673,5.0693e-06,4.8661e-05,-0.00013059,0.16754,1.7991e-06,9.3111e-06,-3.1678e-05,0.16805,2.6912e-06,1.9425e-05,-5.7642e-05,0.16777,4.0515e-06,2.268e-05,-7.2514e-05,0.16819,5.5261e-07,-1.5157e-05,2.5456e-05
0.17215,-1.9507e-06,1.9976e-05,-2.6379e-05,0.17156,-7.2385e-07,1.1465e-06,3.424e-06,0.17184,8.3232e-06,6.0379e-05,-0.00017867,0.17148,-2.5539e-07,-2.3601e-05,4.8396e-05,0.17205,-1.3674e-06,-2.7122e-05,6.3935e-05,0.17132,5.2668e-06,4.7927e-05,-0.00013058,0.17162,1.8361e-06,8.1218e-06,-2.963e-05,0.17202,2.7735e-06,2.3108e-05,-6.5654e-05,0.17165,4.1458e-06,2.3454e-05,-7.4842e-05,0.17221,4.9032e-07,-1.8582e-05,3.2641e-05
0.17622,-1.8588e-06,1.9556e-05,-2.5981e-05,0.17548,-7.1278e-07,-1.36e-06,8.4151e-06,0.17589,8.5727e-06,5.8396e-05,-0.00017668,0.17555,-3.328e-07,-1.5516e-05,3.2703e-05,0.17599,-1.4856e-06,-2.4633e-05,5.9746e-05,0.17532,5.4654e-06,5.5399e-05,-0.000147,0.17567,1.8709e-06,9.3137e-06,-3.2332e-05,0.17604,2.882e-06,2.5292e-05,-7.0832e-05,0.17567,4.2517e-06,2.783e-05,-8.4457e-05,0.1763,3.7354e-07,-3.2618e-05,6.1378e-05
0.18018,-1.7644e-06,2.6729e-05,-4.0791e-05,0.17952,-7.2339e-07,-5.1134e-06,1.6032e-05,0.17982,8.7813e-06,5.4857e-05,-0.00017133,0.17954,-4.1066e-07,-2.6059e-05,5.427e-05,0.18006,-1.5608e-06,-1.7149e-05,4.5317e-05,0.17929,5.6978e-06,5.6744e-05,-0.00015138,0.17954,1.9021e-06,1.1222e-06,-1.6243e-05,0.18003,2.9666e-06,1.9648e-05,-6.0215e-05,0.1797,4.3692e-06,2.4146e-05,-7.803e-05,0.18029,2.5446e-07,-2.7918e-05,5.2665e-05
